43	"What is the average rating score of the movie ""The Crowd"" and who was its director?. director refer to director_name; The Crowd refer to movie_title; Average refer to AVG(rating_score)"
44	When was the first movie of the director who directed the highest number of movies released and what is the user id of the user who received the highest number of comments related to the critic made by the user rating the movie?. comments refer to critic_comments
45	How many movies have a popularity of more than 400 but less than 500? Indicate the name of the movies and the highest rating score each movie has received. popularity of more than 400 but less than 500 refers to movie_popularity BETWEEN 400 AND 500; highest rating score refer to MAX(rating_score)  
46	"What is the URL to the rating on Mubi made by user 45579900 for the movie ""The Vertical Ray of the Sun"" that received 20 likes?. URL refer to rating_url; 20 likes refer to critic_likes = ’20’; user 45579900 refer to user_id"
47	What is the average popularity of each movie that was directed by Christopher Nolan? Indicate which movie directed by him has received the highest number of 5 rating scores. 5 rating scores refer to rating_score; Christopher Nolan refer to director_name; average popularity of each movie refer to AVG(movie_popularity where director_name = 'Christopher Nolan')
48	"What are the names of the movie that was rated by the user between 1/1/2013 to 12/31/2013 by the user who created the list ""100 Greatest Living American Filmmakers""? Calculate for the average rating score of those movies in 2013. Between 1/1/2013 to 12/31/2013 refer to rating_timestamp_utc; 100 Greatest Living American Filmmakers refer to list_title; average rating score refer to DIVIDE( ADD(rating_score where rating_timestamp_utc = '1/1/2013-12/31/2013'), COUNT(rating_timestamp_utc = '1/1/2013-12/31/2013'))"
49	What is the average rating score of the 'Pavee Lackeen: The Traveller Girl' movie and what year was it released?. year it was released refers to movie_release_year; average rating score refers to AVG(rating_score where movie_title = 'Final Destination 6'); Final Destination 6 refers to movie_title
50	How many movie lists were still updated 10 years after it was created?. updated 10 years after it was created refers to list_update_timestamp_utc > (list_creation_timestamp_utc+10);
51	"What's the description for the movie list ""Short and pretty damn sweet""?. Short and pretty damn sweet is list_title; description refers to list_description;"
52	"Where can I find the movie list ""Short and pretty damn sweet""?. Short and pretty damn sweet is list_title; location of the movie refers to list_url;"
53	Among the movie lists created after 2010/1/1, how many of them have over 200 followers?. created after 2010/1/1 refers to list_update_timestamp_utc>'2010/1/1'; over 200 followers refers to list_followers>200;
54	How many movie lists were created by user 83373278 when he or she was a subscriber?. the user was a subscriber when he created the list refers to user_subscriber = 1; user 83373278 refers to user_id = 83373278;
55	"In which year was the movie ""La Antena"" released?. movie La Antena refers to movie_title = 'La Antena'; which year refers to movie_release_year;"
56	"Please give me the url of the movie ""La Antena"". movie La Antena refers to movie_title = 'La Antena'; url refers to movie_url;"
57	"Which movie is more popular, ""The General"" or ""Il grido""?. The General and Il grido are movie_title; more popular movie refers to higher (movie_popularity);"
58	How many movies registered on Mubi are directed by Hong Sang-soo?. Hong Sang-soo is the name of director;
59	"Was the user who created the list ""250 Favourite Films"" a trialist when he or she created the list?. the user was a trialist when he created the list refers to user_trailist = 1; 250 Favourite Films is list_title;"
60	Please list the titles of the movie lists user 32172230 created when he or she was eligible for trial. the user was eligible for trail when he created the list refers to user_eligile_for_trail = 1; user 32172230 refers to user_id = 32172230;
61	How many movie lists with over 100 movies had user 85981819 created when he or she was a paying subscriber?. the user was a paying subscriber when he created the list refers to user_has_payment_method = 1;  movie lists with over 100 refers to list_movie_number >100;  user 85981819 refers to user_id = 85981819;
62	What's the description of user 85981819's movie list with the most followers?. user 85981819 refers to user_id = 85981819; most followers refers to Max(list_followers); description refers to list_descriptions;
63	"When did the creator of the list ""250 Favourite Films"" last updated a movie list?. 250 Favourite Films refers to list_title; last update refers to list_update_date_utc;"
64	"What's the avatar image of the user who created the movie list ""250 Favourite Films""?. 250 Favourite Films refers to list_title; avatar image refers to user_avatar_image_url;"
65	"How many more movie lists were created by the user who created the movie list ""250 Favourite Films""?. 250 Favourite Films refers to list_title;"
66	"How many users liked the movie ""A Way of Life"" to the highest extent?. like the movie highest to the extent refers to rating_score = 5; A Way of Life refers to movie_title;"
67	"Please list all the critics made by the user rating the movie ""A Way of Life"". A Way of Life refers to movie_title;"
68	"How many critics of the movie ""Imitation of Life"" got more than 1 like?. Imitation of Life refers to movie_title; critics got more than 1 like refers to critic_likes >1;"
69	"Which user made a critic for the film ""When Will I Be Loved"" and got 2 comments for the critic?. When Will I Be Loved refers to movie_title;  2 comments for the critic refers to critic_comments = 2;"
70	"When did user 39115684 rate the movie ""A Way of Life""?. A Way of Life' refers to movie_title; user 39115684 refers to userid = 39115684;  when the user rate refers to rating_timestamp_utc;"
71	What's the url of user 39115684's rating on the movie 'When Will I Be Loved'?. A Way of Life refers to movie_title; user 39115684 refers to userid = 39115684;  url refers to rating_url;
72	"Was user 39115684 a trialist when he or she rated the movie ""A Way of Life""?. A Way of Life' refers to movie_title; user 39115684 refers to userid = 39115684;  the user was a trialist when he rated the movie refers to user_trialist = 1;"
73	"How many users were trialists when they rated the movie ""A Way of Life""?. A Way of Life' refers to movie_title; the user was a trialist when he rated the movie refers to user_trialist = 1;"
74	"Please list all the links to the ratings on the movie ""A Way of Life"" with a critic. A Way of Life' refers to movie_title; with a critic refers to critic is not null, links to the ratings refers to rating_url;"
75	How many users have rated the most popular movie?. most popular refers to Max(movie_popularity);
76	User 58149469's critic on which film got 1 like and 2 comments?. user 58149469 refers to user_id = 58149469; critic with 1 like refers to critic_likes = 1; critic with 2 comments refers to critic_comments = 2;
77	"Among the users who are trailists when rating the movie ""When Will I Be Loved"", how many of them have rated ""1"" on the movie?. When Will I Be Loved refers to movie_title; the user was a trialist when he rated the movie refers to user_trialist = 1;rated 1 on the movie refers to rating_score = 1;"
78	"How many ratings on the movie ""A Way of Life"" are made after the year 2011?. A Way of Life' is movie_title; rating after the year 2011 refers to rating_timestamp_utc > '2011';"
79	"What's of rating on the movie ""Innocence Unprotected"" by the user who created the movie list ""250 Favourite Films""?. Innocence Unprotected' is movie_title; '250 Favourite Films' is list_title; rating refers to rating_score;"
80	"Please list the movies rated by the user who created the movie list ""250 Favourite Films"". 250 Favourite Films' is list_title; movies refers to movie_title;"
81	"What's the average rating score of the movie ""A Way of Life""?. A Way of Life' is movie_title; average rating score = Divide (Sum(rating_score), Count(rating_id));"
82	"What's the percentage of the users who have rated ""1"" on the movie ""When Will I Be Loved""?. When Will I Be Loved' is movie_title; rated 1 refers to rating_score = 1; percentage = Divide(Count(rating_id where rating_score = 1),Count(rating_id)) *100;"
83	"How much higher is the average rating score of the movie ""Innocence Unprotected"" than the movie ""When Will I Be Loved""?. Innocence Unprotected' and 'When Will I Be Loved' are movie_title; Average rating score = Divide(Sum(rating_score), Count(rating_id));"
84	"Who was the director of the movie ""Tokyo Eyes""？. Tokyo Eyes' is movie_title, director refers to director_name;"
85	How many films were released in 2007?. film released in 2007 refers to movie_release_year = 2007; film refers to movie
86	Which of the films released in 2006 was the most popular among Mubi users?. released in 2006 refers to movie_release_year = 2006; most popular refers to Max(movie_popularity); film refers to movie;
87	How many films did Åke Sandgren direct?. Ake Sandgren is the director name;  film refers to movie
88	Which of the films directed by Álex de la Iclesia is the most popular among Mubi users?. Alex de la Iclesia is the director name; the most popular refers to Max(movie_popularity); films refers to movies;
89	When was the movie Cops released?. Cops' is movie_title; released refers to movie_release_year;
90	"Please list the id of the director of the movie ""It's Winter"". It's Winter' is movie_title;"
91	Please provide the ID of the user with the most followers on the list. most followers refers to Max(list_followers);
92	Please provide the title of the list with the most comments on the list. the most comments refers to Max(list_comments);
93	Which of the film released in 2008 scored the highest?. film released in 2008 refers to movie_release_year = 2008; scored the highest refers to Max(rating_score); film refers to movie;
94	Please list the names of the top three movies in the number of likes related to the critic made by the user rating the movie. likes related to the critic made by the user rating the movie refers to critic_likes; top refers to Max(critic_likes);
95	How many users have more than 100 followers in the list created by users in 2009?. more than 100 followers refers to list_followers >100;  list created by the user in 2009 refers to list_creation_date_utc = '2009';
96	"How many users in Mubi give the movie ""White Night Wedding for 5""?. White Night Wedding' is movie_title; for 5 refers to rating_score = 5;"
97	What's the cover image of the user who created the movie list 'Georgia related films'?. Play it cool' is list_title; cover image of user refers to user_cover_image_url;
98	How many followers does the list created by the user whose user_avatar_image_url is https://assets.mubicdn.net/images/avatars/74983/images-w150.jpg?1523895214 have?. followers refers to list_followers;
99	Please list the names of the movies that user 94978 scored as 5. user 94978 refers to user_id = 94978; scored as 5 refers to rating_score = 5;
100	Please list the names of the films released in 2003 among the films scored by user 2941 . released in 2003 refers to movie_release_year = 2003; user 2941 refers to user_id = 2941; film refers to movie;
101	"How many users were not trialists when they rated the movie ""Patti Smith: Dream of Life""?. Patti Smith: Dream of Life' is movie_title; the user was not a trialist when he created the list refers to user_trialist = 0;"
102	Which movie has the highest average score in Mubi?. Highest average score refers to Max(Avg(rating_score));
103	Please list the names of the top three movies in the number comments related to the critic made by the user rating the movie. number of comments related to the critic made by the user rating the movie refers to critic_comments; top movie refers to Max(critic_comments);
104	What was the title of the first list created by a user 85981819? And please provide the user_avatar_image_url. user 85981819 refers to user_id = 85981819;  first list created refers to Min (list_creation_date_utc);
105	Please list the names of the movies that have been rated the most times in 2020. in 2020 refers to rating_timestamp_utc = '2020%'; rated the most times refers to Max(Count(movie_title));
106	What is the average score for the movie Versailles Rive-Gauche?. Versailles Rive-Gauche' is movie_title; average score refers to Avg(rating_score);
107	Which film rated by user 59988436 that received 21 comments?. user 59988436 refers to user_id = 59988436; received 21 comments refers to critic_comments = 21; film refers to movie;
108	Please list the names of the movies that received more than 20 likes?. received more than 20 likes refers to critic_likes>20;
109	"What is the average score of the movie ""The Fall of Berlin"" in 2019?. The Fall of Berlin' is movie_title; in 2019 refers to rating_timestamp_utc = 2019; Average score refers to Avg(rating_score);"
110	"What percentage of users rated the movie ""Patti Smith: Dream of Life"" by more than 3?. Patti Smith: Dream of Life' is movie_title; more than 3 refers to rating_score >3; percentage = Divide(Count(rating_score where rating_score >3), Count(rating_score))*100"
111	Which of the film directed by director Abbas Kiarostami has the highest average score?. Abbas Kiarostami' is director_name; the highest Average score refers to Max(Avg(rating_score));
112	Which year had the most released films?. year refers to movie_release_year; most release films refers to MAX(COUNT(movie_id))  
113	Who is the director that made the most movies? Give the director's id. director that made the most movies refers to MAX(COUNT(movie_id))
114	How many movies did the director of the highest movie popularity make?. highest movie popularity refers to MAX(movie_popularity)
115	What's the number of the paying subscribers when rating a movie after the year 2014?. paying subscribers refers to user_has_payment_method = 1; rating a movie after the year 2014 refers to rating_date_utc>'2014%'
116	Who was the earliest user created a list but didn't get any followers? Give the user ID. earliest user created a list refers to MIN(list_creation_date_utc); didn't get any followers refers to user_subscriber = 0
117	Give the number of followers for the user who posted the most lists. number of followers refers to user_subscriber; posted the most lists refers to MAX(COUNT(list_id))
118	"How many followers did the user who posted the list ""Non-American Films about World War II"" have?. the list ""Non-American Films about World War II"" refers to list_title = 'Non-American Films about World War II'"
119	"What's the number of users gave the movie ""Downfall"" a rating of ""4""?. movie ""Downfall"" refers to movie_title = 'Downfall'; rating of ""4"" refers to rating_score = 4"
120	"Give the name of the movie that got the most ""5"" ratings. 5 ratings refers to rating_score = 5; name of the movie refers to movie_title"
121	Which movie got the most critic comments? Give the name of the movie. name of the movie refers to movie_title; most critic comments refers to MAX(critic_comments)
122	Show the avatar of the user who gave the rating at 2019/10/17 1:36:36. at 2019/10/17 1:36:36 refers to rating_timestamp_utc = '2019/10/17 1:36:36'; avatar of the user refers to user_avatar_image_url  
123	"Show the portrait picture of the user who created the list ""Vladimir Vladimirovich Nabokov"". the list ""Vladimir Vladimirovich Nabokov"" refers to list_title = 'Vladimir Vladimirovich Nabokov'; portrait picture refers to user_avatar_image_url"
124	For the user who post the list that contained the most number of the movies, is he/she a paying subscriber when creating that list?. the list that contained the most number of the movies refers to MAX(list_movie_number); user_has_payment_method = 1 means the user was a paying subscriber when he created the list ;  user_has_payment_method = 0 means the user was not a paying subscriber when he created the list   
125	"Show the head portrait of the user who gave the most ""5"" ratings. head portrait refers to user_avatar_image_url; ""5"" ratings refers to rating_score = 5"
126	How many critics were given to the movie that got the most movie popularity number. most movie popularity number refers to MAX(movie_popularity)
127	"Who gave a ""4"" rating to the movie ""Freaks"" at 2013/5/4 6:33:32? Give his/her user id. 4 rating refers to rating_score = 4; the movie ""Freaks"" refers to movie_title = 'Freaks' ; at 2013/5/4 6:33:32 refers to rating_timestamp_utc = '2013-05-04 06:33:32'"
128	Give the url of movie which was rated 5 on 2013/5/3 5:11:17. rated 5 refers to rating_score = 5; on 2013/5/3 5:11:17 refers to rating_timestamp_utc = '2013-05-03 05:11:17'
129	"For the 1998 movie which got the highest popularity, how many ""4"" rating did the movie get?. 1998 movie refers to movie_release_year = '1998'; the highest popularity refers to MAX(movie_popularity) ; ""4"" rating refers to rating_score = 4"
130	From all the movies that got more than 13000 popularity number, which one had the least ratings. more than 13000 popularity number refers to movie_popularity > 13000; least ratings refers to MIN(rating_score)
131	"How many paying subscribers gave a rating to the movie ""One Flew Over the Cuckoo's Nest""?. paying subscribers refer to user_has_payment_method = 1; movie ""One Flew Over the Cuckoo's Nest"" refers to movie_id = 'One Flew Over the Cuckoo''s Nest'"
132	For the lists that got more than 3000 followers, how many did the users who created those lists are paying subscribers?. got more than 3000 followers refers to list_followers > 3000; paying subscribers refer to user_has_payment_method = 1
133	Which 1988 movie got the most ratings?. 1988 movie refers to movie_release_year = '1998'; most ratings refers to MAX(rating_score)
134	For all the movies that were released in 1995, how many lower than 3 ratings did the most popularity movie had?. released in 1995 refers to movie_release_year = '1995'; lower than 3 ratings refers to rating_score <3; most popularity movie refers to MAX(movie_popularity)
135	"What is the percentage of users gave ""5"" to the movie ""Go Go Tales""?. movie ""Go Go Tales"" refers to movie_title = 'Go Go Tales'; gave ""5"" refers to rating_score = 5; percentage refers to DIVIDE(COUNT(rating_score = 5),COUNT(rating_score))*100"
136	"Give the percentage of subscribers who rated who rated the movie ""G.I. Jane"". movie ""G.I. Jane"" refers to movie_title = 'G.I. Jane'; subscribers refers to user_subscriber = 1; percentage refers to DIVIDE(COUNT(user_subscriber = 1),COUNT(user_subscriber))*100"
137	"For all the users who gave ""A Shot in the Dark"" a rating, how many percent of them is a paying subscriber?. ""A Shot in the Dark"" refers to movie_title = 'A Shot in the Dark'; paying subscriber refers to user_has_payment_method = 1; percentage refers to DIVIDE(COUNT(user_has_payment_method = 1),COUNT(user_has_payment_method))*100"
138	Name all the list titles created by user 4208563. user 4208563 refers to user_id = 4208563
139	Among the lists created in 2016, which is the list that was updated most recently. created in 2016 refers to list_creation_timestamp_utc like '2016%'; updated most recently refers to MAX(list_update_timestamp_utc)
140	What is the percentage of list created by user who was a subscriber when he created the list?. was a subscriber refers to user_subscriber = 1; percentage refers to DIVIDE(COUNT(user_subscriber = 1),COUNT(list_id))
141	Name all lists created by a user who was a subcriber when created the list. was a subscriber refers to user_subscriber = 1
142	Provide list titles created by user who are eligible for trial when he created the list. eligible for trial refers to user_eligible_for_trial = 1
143	Among the lists with at least one follower, how many were created by user who was subscriber when created the list?. lists with at least one follower refers to list_followers > = 1; was a subscriber refers to user_subscriber = 1
144	For all list titles with at least 200 movies in the list, what is their average number of followers?. at least 200 movies in the list refers to list_movie_number > 200; average number of followers refers to avg(list_followers)
145	List all the titles created by user who was a subsriber when he created the list and have less than 50 movies in the list. have less than 50 movies in the list refers to list_movie_number <50; was a subscriber refers to user_subscriber = 1
146	Which title list has not been updated for the longest period of time? State how long it has not been updated?. not been updated for the longest period of time refers to MIN(list_update_timestamp_utc); how long it has not been updated refers to SUBTRACT(CURRENT_TIMESTAMP, list_update_timestamp_utc)
147	Who is the user who created the list titled 'Sound and Vision'? Was he a subcriber when he created the list?. list titled 'Sound and Vision' refers to list_title = 'Sound and Vision'; user_subscriber = 1 means the user was a subscriber when he rated the movie; user_subscriber = 0 means the user was not a subscriber when he rated the movie    
148	For the list with more than 200 followers, state the title and how long the list has been created?. more than 200 followers refers to list_followers >200; how long the list has been created refers to SUBTRACT(CURRENT_TIMESTAMP,list_creation_timestamp_utc)
149	Among all movies in the list, calculate the percentage of movies that were never been rated?. percentage of movies that were never been rated refers to DIVIDE(COUNT(main_movies.movie_id ! = main_ratings.movie_id),COUNT(movie_id))
150	List all movies rated by user 39115684. State the title, rating date and rating score. user 39115684 refers to user_id = 39115684; title refers to movie_title; rating date refers to rating_timestamp_utc 
151	Between 1970 to 1980, how many movies with a popularity of more than 11,000 were released?. Between 1970 to 1980 refers to movie_release_year between 1970 and 1980; popularity of more than 11,000 refers movie_popularity >11000
152	How many movies directed by Felipe Cazals was realeased on 1976?. directed by Felipe Cazals refers to director_name = 'Felipe Cazals' ; realeased on 1976 refers to movie_release_year = 1976
153	"What is the URL to the movie director page on Mubi of the movie titled ""Red Blooded American Girl"". movie titled ""Red Blooded American Girl"" refers to movie_title = 'Red Blooded American Girl'"
154	What is the name of the list that was updated most recently?. updated most recently refers to MAX(list_update_date_utc)
155	Who created the list that has 142 comments? Indicate the user id of the user, if there are multiple lists with 142 comments, list the user id of the person who created the list. list that has 142 comments refers to list_comments = 142
156	What is Jeannot Szwarc's most popular movie and what is its average rating score?. Jeannot Szwarc's refers to director_name = 'Jeannot Szwarc'; most popular movie refers to MAX(movie_popularity); average rating score refers to avg(rating_score)
157	Who is the director that directed the highest number of movies in the 70s? If there are multiple directors with the same amount of movies, list all of their names and indicate the highest rating score that those movies got from the users. highest number of movies COUNT(T1.movie_id); in the 70s refers to movie_release_year between 1970 and 1979
158	"Between 1/1/2010 to 12/31/2020, how many users, who were a trialist when they created the list, gave the movie ""The Secret Life of Words"" a rating score of 3?. Between 1/1/2010 to 12/31/2020 refers to rating_timestamp_utc between '2010-01-01%' and '2020-12-31%'; a trialist refers to user_trialist = 1; movie ""The Secret Life of Words"" refers to movie_title = 'The Secret Life of Words'; rating score of 3 refers to rating_score = 3"
159	What is the name of the movie whose critic received the highest amount of likes? Indicate the URL to the rating on Mubi. critic received the highest amount of likes refers to MAX(critic_likes);
160	What are the top 5 most popular movies of the 21st century? Indicate how many users gave it a rating score of 5. most popular movies refers to MAX(movie_popularity); rating score of 5 refers to rating_score = 5; movies of the 21st century refers to movie_release_year> = 2000
161	"What is the average number of followers of the lists created by the user who rated the movie ""Pavee Lackeen: The Traveller Girl"" on 3/27/2011 at 2:06:34 AM?. average number of followers refers to AVG(list_followers); movie ""Pavee Lackeen: The Traveller Girl"" refers to movie_title = 'Pavee Lackeen: The Traveller Girl'; on 3/27/2011 at 2:06:34 AM refers to rating_timestamp_utc = '2011-03-27 02:06:34'"
162	"Between 1/1/2017 to 12/31/2017, how many users who were eligible for trial when they rated the movie ""Patti Smith: Dream of Life""and what is the image URL to the movie on Mubi?. Between 1/1/2017 to 12/31/2017 refers to rating_timestamp_utc between '2017-01-01 00:00:00' and '2017-12-31 00:00:00'; eligible for trial refers to user_eligible_for_trial = 1; movie ""Patti Smith: Dream of Life"" refers to movie_title = 'Patti Smith: Dream of Life'"
163	What is the average number of number of movies added to the lists of user 8516503? Indicate how many movies did he/she give a rating score of 5. average number of number of movies refers to AVG(list_movie_number); user 8516503 refers to user_id = 8516503; rating score of 5 refers to rating_score = 5
164	Who is the director of the most popular movie of all time and when was it released? Indicate the average rating score of the users who were on a trialist when they rated the movie. most popular movie of all time refers to MAX(movie_popularity); a trialist refers to user_trialist = 1; average rating score = AVG(rating_score)
165	What is the name of the movie that was rated recently by user 57756708?. user 57756708 refers to user_id = 57756708; rated recently refers to MAX(rating_timestamp_utc)
166	What are the top 10 oldest movies and what are the average rating score for each movie? Indicate the name of the director and when the movies were released. the average rating score refers to AVG(T2.rating_score); oldest movies refers to MIN(rating_timestamp_utc)
167	Which date has the most ordered quantity? What is the total order quantity on that day?. total quantity refers to qty; most ordered quantity refers to order with the highest quantity where MAX(sum(qty))
168	What is the title with the most ordered quantity in year 1992?. total quantity refers to qty; most ordered quantity refers to order with the highest quantity where MAX(count(qty)); date refers to ord_date; year 1992 refers to YEAR(ord_date) = 1992
169	List the title, price and publication date for all sales with 'ON invoice' payment terms. publication date refers to pubdate; payment terms refers to payterms; payterms = 'ON invoice'
170	What is the title that have at least 10% royalty without minimum range amount. at least 10% royalty refers to royalty > = 10; minimum range is synonym for low range which refers to lorange; without minimum range amount refers to lorange <> 0
171	State the title and royalty percentage for title ID BU2075 between 10000 to 50000 range. lorange mean low range; hirange mean high range; range refers to between the low and high range; lorange>10000; hirange<12000
172	Among the titles with royalty percentage, which title has the greatest royalty percentage. State it's minimum range to enjoy this royalty percentage. minimum range is synonym for low range which refers to lorange
173	Provide a list of titles together with its publisher name for all publishers located in the USA. publisher name refers to pub_name;
