[59,246,244]
[59,246,245]
[59,246,247]
[60,243,244]
[60,243,245]
[60,243,247]
[60,246,244]
[60,246,245]
[60,246,247]
[61,243,244]
[61,243,245]
[61,243,247]
[61,246,244]
[61,246,245]
[61,246,247]
[62,243,244]
[62,243,245]
[62,243,247]
[62,246,244]
[62,246,245]
[62,246,247]
[63,243,244]
[63,243,245]
[63,243,247]
[63,246,244]
[63,246,245]
[63,246,247]
[64,243,244]
[64,243,245]
[64,243,247]
[64,246,244]
[64,246,245]
[64,246,247]
[65,243,244]
[65,243,245]
[65,243,247]
[65,246,244]
[65,246,245]
[65,246,247]
[66,244,243]
[66,244,245]
[66,244,246]
[66,247,243]
[66,247,245]
[66,247,246]
[67,244,243]
[67,244,245]
[67,244,246]
[67,247,243]
[67,247,245]
[67,247,246]
[68,244,243]
[68,244,245]
[68,244,246]
[68,247,243]
[68,247,245]
[68,247,246]
[69,244,243]
[69,244,245]
[69,244,246]
[69,247,243]
[69,247,245]
[69,247,246]
[70,244,243]
[70,244,245]
[70,244,246]
[70,247,243]
[70,247,245]
[70,247,246]
[71,244,243]
[71,244,245]
[71,244,246]
[71,247,243]
[71,247,245]
[71,247,246]
[72,244,243]
[72,244,245]
[72,244,246]
[72,247,243]
[72,247,245]
[72,247,246]
[73,244,243]
[73,244,245]
[73,244,246]
[73,247,243]
[73,247,245]
[73,247,246]
[74,244,243]
[74,244,245]
[74,244,246]
[74,247,243]
[74,247,245]
[74,247,246]
[75,244,243]
[75,244,245]
[75,244,246]
[75,247,243]
[75,247,245]
[75,247,246]
[76,244,243]
[76,244,245]
[76,244,246]
[76,247,243]
[76,247,245]
[76,247,246]
[77,244,243]
[77,244,245]
[77,244,246]
[77,247,243]
[77,247,245]
[77,247,246]
[78,244,243]
[78,244,245]
[78,244,246]
[78,247,243]
[78,247,245]
[78,247,246]
[79,243,245]
[79,243,246]
[79,244,245]
[79,244,246]
[79,247,245]
[79,247,246]
[80,243,245]
[80,243,246]
[80,244,245]
[80,244,246]
[80,247,245]
[80,247,246]
[81,244,243]
[81,244,245]
[81,244,246]
[81,247,243]
[81,247,245]
[81,247,246]
[82,244,243]
[82,244,245]
[82,244,246]
[82,247,243]
[82,247,245]
[82,247,246]
[83,244,243]
[83,244,245]
[83,244,246]
[83,247,243]
[83,247,245]
[83,247,246]
[84,244,243]
[84,244,245]
[84,244,246]
[84,244,247]
[85,244,243]
[85,244,245]
[85,244,246]
[85,244,247]
[86,244,243]
[86,244,245]
[86,244,246]
[86,244,247]
[87,244,243]
[87,244,245]
[87,244,246]
[87,244,247]
[88,244,243]
[88,244,245]
[88,244,246]
[88,244,247]
[89,244,243]
[89,244,245]
[89,244,246]
[89,244,247]
[90,244,243]
[90,244,245]
[90,244,246]
[90,244,247]
[91,243,244]
[91,243,245]
[91,243,246]
[91,243,247]
[92,243,244]
[92,243,245]
[92,243,246]
[92,243,247]
[93,244,243]
[93,244,245]
[93,244,246]
[93,247,243]
[93,247,245]
[93,247,246]
[94,244,243]
[94,244,245]
[94,244,246]
[94,247,243]
[94,247,245]
[94,247,246]
[95,243,244]
[95,243,245]
[95,243,247]
[95,246,244]
[95,246,245]
[95,246,247]
[96,244,243]
[96,244,245]
[96,244,246]
[96,247,243]
[96,247,245]
[96,247,246]
[97,243,244]
[97,243,245]
[97,243,247]
[97,246,244]
[97,246,245]
[97,246,247]
[98,243,244]
[98,243,245]
[98,243,247]
[98,246,244]
[98,246,245]
[98,246,247]
[99,244,243]
[99,244,245]
[99,244,246]
[99,247,243]
[99,247,245]
[99,247,246]
[100,244,243]
[100,244,245]
[100,244,246]
[100,247,243]
[100,247,245]
[100,247,246]
[101,244,243]
[101,244,245]
[101,244,246]
[101,247,243]
[101,247,245]
[101,247,246]
[102,244,243]
[102,244,245]
[102,244,246]
[102,247,243]
[102,247,245]
[102,247,246]
[103,244,243]
[103,244,245]
[103,244,246]
[103,247,243]
[103,247,245]
[103,247,246]
[104,243,244]
[104,243,245]
[104,243,247]
[104,246,244]
[104,246,245]
[104,246,247]
[105,244,243]
[105,244,245]
[105,244,246]
[105,247,243]
[105,247,245]
[105,247,246]
[106,244,243]
[106,244,245]
[106,244,246]
[106,247,243]
[106,247,245]
[106,247,246]
[107,244,243]
[107,244,245]
[107,244,246]
[107,247,243]
[107,247,245]
[107,247,246]
[108,244,243]
[108,244,245]
[108,244,246]
[108,247,243]
[108,247,245]
[108,247,246]
[109,244,243]
[109,244,245]
[109,244,246]
[109,247,243]
[109,247,245]
[109,247,246]
[110,244,243]
[110,244,245]
[110,244,246]
[110,247,243]
[110,247,245]
[110,247,246]
[111,244,243]
[111,244,245]
[111,244,246]
[111,247,243]
[111,247,245]
[111,247,246]
[112,244,243]
[112,244,245]
[112,244,246]
[112,244,247]
[113,244,243]
[113,244,245]
[113,244,246]
[113,244,247]
[114,244,243]
[114,244,245]
[114,244,246]
[114,244,247]
[115,245,243]
[115,245,244]
[115,245,246]
[115,245,247]
[116,246,243]
[116,246,244]
[116,246,245]
[116,246,247]
[117,243,244]
[117,243,245]
[117,243,247]
[117,246,244]
[117,246,245]
[117,246,247]
[118,243,244]
[118,243,245]
[118,243,247]
[118,246,244]
[118,246,245]
[118,246,247]
[119,244,243]
[119,244,245]
[119,244,246]
[119,247,243]
[119,247,245]
[119,247,246]
[120,244,243]
[120,244,245]
[120,244,246]
[120,247,243]
[120,247,245]
[120,247,246]
[121,244,243]
[121,244,245]
[121,244,246]
[121,247,243]
[121,247,245]
[121,247,246]
[122,246,243]
[122,246,244]
[122,246,245]
[122,247,243]
[122,247,244]
[122,247,245]
[123,243,244]
[123,243,245]
[123,243,247]
[123,246,244]
[123,246,245]
[123,246,247]
[124,243,244]
[124,243,245]
[124,243,247]
[124,246,244]
[124,246,245]
[124,246,247]
[125,246,243]
[125,246,244]
[125,246,245]
[125,247,243]
[125,247,244]
[125,247,245]
[126,244,243]
[126,244,245]
[126,244,246]
[126,247,243]
[126,247,245]
[126,247,246]
[127,244,243]
[127,244,245]
[127,244,246]
[127,247,243]
[127,247,245]
[127,247,246]
[128,244,243]
[128,244,245]
[128,244,246]
[128,247,243]
[128,247,245]
[128,247,246]
[129,244,243]
[129,244,245]
[129,244,246]
[129,247,243]
[129,247,245]
[129,247,246]
[130,244,243]
[130,244,245]
[130,244,246]
[130,247,243]
[130,247,245]
[130,247,246]
[131,244,243]
[131,244,246]
[131,247,243]
[131,247,246]
[131,245,243]
[131,245,246]
[132,243,244]
[132,243,245]
[132,243,247]
[132,246,244]
[132,246,245]
[132,246,247]
[133,244,243]
[133,244,245]
[133,244,246]
[133,247,243]
[133,247,245]
[133,247,246]
[134,244,243]
[134,244,245]
[134,244,246]
[134,247,243]
[134,247,245]
[134,247,246]
[135,244,243]
[135,244,245]
[135,244,246]
[135,247,243]
[135,247,245]
[135,247,246]
[136,246,243]
[136,246,245]
[136,244,243]
[136,244,245]
[136,247,243]
[136,247,245]
[137,246,243]
[137,246,245]
[137,244,243]
[137,244,245]
[137,247,243]
[137,247,245]
[138,243,244]
[138,243,245]
[138,243,246]
[138,243,247]
[139,243,244]
[139,243,245]
[139,243,246]
[139,243,247]
[140,246,243]
[140,246,244]
[140,246,245]
[140,246,247]
[141,243,244]
[141,243,245]
[141,243,247]
[141,246,244]
[141,246,245]
[141,246,247]
[142,243,244]
[142,243,245]
[142,243,247]
[142,246,244]
[142,246,245]
[142,246,247]
[143,243,244]
[143,243,245]
[143,243,247]
[143,246,244]
[143,246,245]
[143,246,247]
[144,243,244]
[144,243,245]
[144,243,246]
[144,243,247]
[145,243,244]
[145,243,245]
[145,243,247]
[145,246,244]
[145,246,245]
[145,246,247]
[146,243,244]
[146,243,245]
[146,243,246]
[146,243,247]
[147,243,244]
[147,243,245]
[147,243,247]
[147,246,244]
[147,246,245]
[147,246,247]
[148,243,244]
[148,243,245]
[148,243,246]
[148,243,247]
[149,244,243]
[149,244,245]
[149,244,246]
[149,247,243]
[149,247,245]
[149,247,246]
[150,244,243]
[150,244,245]
[150,244,246]
[150,247,243]
[150,247,245]
[150,247,246]
[151,244,243]
[151,244,245]
[151,244,246]
[151,244,247]
[152,244,243]
[152,244,245]
[152,244,246]
[152,244,247]
[153,244,243]
[153,244,245]
[153,244,246]
[153,244,247]
[154,243,244]
[154,243,245]
[154,243,246]
[154,243,247]
[155,243,244]
[155,243,245]
[155,243,246]
[155,243,247]
[156,244,243]
[156,244,245]
[156,244,246]
[156,247,243]
[156,247,245]
[156,247,246]
[157,244,243]
[157,244,245]
[157,244,246]
[157,247,243]
[157,247,245]
[157,247,246]
[158,244,243]
[158,244,245]
[158,244,246]
[158,247,243]
[158,247,245]
[158,247,246]
[159,244,243]
[159,244,245]
[159,244,246]
[159,247,243]
[159,247,245]
[159,247,246]
[160,244,243]
[160,244,245]
[160,244,246]
[160,247,243]
[160,247,245]
[160,247,246]
[161,243,245]
[161,246,245]
[161,244,245]
[161,247,245]
[162,244,243]
[162,244,245]
[162,244,246]
[162,247,243]
[162,247,245]
[162,247,246]
[163,243,244]
[163,243,245]
[163,246,244]
[163,246,245]
[163,247,244]
[163,247,245]
[164,244,243]
[164,244,245]
[164,244,246]
[164,247,243]
[164,247,245]
[164,247,246]
[165,244,243]
[165,244,245]
[165,244,246]
[165,247,243]
[165,247,245]
[165,247,246]
[166,244,243]
[166,244,245]
[166,244,246]
[166,247,243]
[166,247,245]
[166,247,246]
[167,261,252]
[167,261,253]
[167,261,254]
[167,261,255]
[167,261,256]
[167,261,257]
[167,261,258]
[167,261,259]
[167,261,260]
[167,261,262]
[168,261,252]
[168,261,253]
[168,261,254]
[168,261,255]
[168,261,256]
[168,261,257]
[168,261,258]
[168,261,260]
[168,261,262]
[168,259,252]
[168,259,253]
[168,259,254]
[168,259,255]
[168,259,256]
[168,259,257]
[168,259,258]
[168,259,260]
[168,259,262]
[169,261,252]
[169,261,253]
[169,261,254]
[169,261,255]
[169,261,256]
[169,261,257]
[169,261,258]
[169,261,260]
[169,261,262]
[169,259,252]
[169,259,253]
[169,259,254]
[169,259,255]
[169,259,256]
[169,259,257]
[169,259,258]
[169,259,260]
[169,259,262]
[170,260,252]
[170,260,253]
[170,260,254]
[170,260,255]
[170,260,256]
[170,260,257]
[170,260,258]
[170,260,261]
[170,260,262]
[170,259,252]
[170,259,253]
[170,259,254]
[170,259,255]
[170,259,256]
[170,259,257]
[170,259,258]
[170,259,261]
[170,259,262]
[171,260,252]
[171,260,253]
[171,260,254]
[171,260,255]
[171,260,256]
[171,260,257]
[171,260,258]
[171,260,261]
[171,260,262]
[171,259,252]
[171,259,253]
[171,259,254]
[171,259,255]
[171,259,256]
[171,259,257]
[171,259,258]
[171,259,261]
[171,259,262]
[172,260,252]
[172,260,253]
[172,260,254]
[172,260,255]
[172,260,256]
[172,260,257]
[172,260,258]
[172,260,261]
[172,260,262]
[172,259,252]
[172,259,253]
[172,259,254]
[172,259,255]
[172,259,256]
[172,259,257]
[172,259,258]
[172,259,261]
[172,259,262]
[173,259,252]
[173,259,253]
[173,259,255]
[173,259,256]
[173,259,257]
[173,259,258]
[173,259,260]
[173,259,261]
[173,259,262]
[173,254,252]
[173,254,253]
[173,254,255]
[173,254,256]
[173,254,257]
[173,254,258]
[173,254,260]
[173,254,261]
[173,254,262]
[174,260,252]
[174,260,253]
[174,260,254]
[174,260,255]
[174,260,256]
[174,260,257]
[174,260,258]
[174,260,261]
[174,260,262]
[174,259,252]
[174,259,253]
[174,259,254]
[174,259,255]
[174,259,256]
[174,259,257]
[174,259,258]
[174,259,261]
[174,259,262]
[175,259,252]
[175,259,253]
[175,259,255]
[175,259,256]
[175,259,257]
[175,259,258]
[175,259,260]
[175,259,261]
[175,259,262]
[175,254,252]
[175,254,253]
[175,254,255]
[175,254,256]
[175,254,257]
[175,254,258]
[175,254,260]
[175,254,261]
[175,254,262]
[176,261,252]
[176,261,253]
[176,261,254]
[176,261,255]
[176,261,256]
[176,261,258]
[176,261,260]
[176,261,262]
[176,257,252]
[176,257,253]
[176,257,254]
[176,257,255]
[176,257,256]
[176,257,258]
[176,257,260]
[176,257,262]
[176,259,252]
[176,259,253]
[176,259,254]
[176,259,255]
[176,259,256]
[176,259,258]
[176,259,260]
[176,259,262]
[177,261,252]
[177,261,253]
[177,261,254]
[177,261,255]
[177,261,256]
[177,261,258]
[177,261,260]
[177,261,262]
[177,257,252]
[177,257,253]
[177,257,254]
[177,257,255]
[177,257,256]
[177,257,258]
[177,257,260]
[177,257,262]
[177,259,252]
[177,259,253]
[177,259,254]
[177,259,255]
[177,259,256]
[177,259,258]
[177,259,260]
[177,259,262]
[178,260,252]
[178,260,253]
[178,260,255]
[178,260,256]
[178,260,257]
[178,260,258]
[178,260,261]
[178,260,262]
[178,259,252]
[178,259,253]
[178,259,255]
[178,259,256]
[178,259,257]
[178,259,258]
[178,259,261]
[178,259,262]
[178,254,252]
[178,254,253]
[178,254,255]
[178,254,256]
[178,254,257]
[178,254,258]
[178,254,261]
[178,254,262]
[179,261,252]
[179,261,253]
[179,261,254]
[179,261,255]
[179,261,256]
[179,261,258]
[179,261,259]
[179,261,260]
[179,261,262]
[179,257,252]
[179,257,253]
[179,257,254]
[179,257,255]
[179,257,256]
[179,257,258]
[179,257,259]
[179,257,260]
[179,257,262]
[180,259,252]
[180,259,253]
[180,259,255]
[180,259,256]
[180,259,257]
[180,259,258]
[180,259,260]
[180,259,261]
[180,259,262]
[180,254,252]
[180,254,253]
[180,254,255]
[180,254,256]
[180,254,257]
[180,254,258]
[180,254,260]
[180,254,261]
[180,254,262]
[181,255,252]
[181,255,253]
[181,255,254]
[181,255,256]
[181,255,257]
[181,255,258]
[181,255,259]
[181,255,260]
[181,255,261]
[181,255,262]
[182,255,252]
[182,255,253]
[182,255,254]
[182,255,256]
[182,255,257]
[182,255,258]
[182,255,259]
[182,255,260]
[182,255,261]
[182,255,262]
[183,255,252]
[183,255,253]
[183,255,254]
[183,255,256]
[183,255,257]
[183,255,258]
[183,255,259]
[183,255,260]
[183,255,261]
[183,255,262]
[184,253,252]
[184,253,254]
[184,253,256]
[184,253,257]
[184,253,258]
[184,253,259]
[184,253,260]
[184,253,261]
[184,253,262]
[184,255,252]
[184,255,254]
[184,255,256]
[184,255,257]
[184,255,258]
[184,255,259]
[184,255,260]
[184,255,261]
[184,255,262]
[185,253,252]
[185,253,254]
[185,253,256]
[185,253,257]
[185,253,258]
[185,253,259]
[185,253,260]
[185,253,261]
[185,253,262]
[185,255,252]
[185,255,254]
[185,255,256]
[185,255,257]
[185,255,258]
[185,255,259]
[185,255,260]
[185,255,261]
[185,255,262]
[186,255,252]
[186,255,253]
[186,255,256]
[186,255,257]
[186,255,258]
[186,255,259]
[186,255,260]
[186,255,261]
[186,255,262]
[186,254,252]
[186,254,253]
[186,254,256]
[186,254,257]
[186,254,258]
[186,254,259]
[186,254,260]
[186,254,261]
[186,254,262]
[187,253,252]
[187,253,256]
[187,253,257]
[187,253,258]
[187,253,259]
[187,253,260]
[187,253,261]
[187,253,262]
[187,255,252]
[187,255,256]
[187,255,257]
[187,255,258]
[187,255,259]
[187,255,260]
[187,255,261]
[187,255,262]
[187,254,252]
[187,254,256]
[187,254,257]
[187,254,258]
[187,254,259]
[187,254,260]
[187,254,261]
[187,254,262]
[188,259,252]
[188,259,253]
[188,259,255]
[188,259,256]
[188,259,257]
[188,259,258]
[188,259,260]
[188,259,261]
[188,259,262]
[188,254,252]
[188,254,253]
[188,254,255]
[188,254,256]
[188,254,257]
[188,254,258]
[188,254,260]
[188,254,261]
[188,254,262]
[189,259,252]
[189,259,253]
[189,259,255]
[189,259,256]
[189,259,257]
[189,259,258]
[189,259,260]
[189,259,261]
[189,259,262]
[189,254,252]
[189,254,253]
[189,254,255]
[189,254,256]
[189,254,257]
[189,254,258]
[189,254,260]
[189,254,261]
[189,254,262]
[190,259,252]
[190,259,253]
[190,259,255]
[190,259,256]
[190,259,257]
[190,259,258]
[190,259,260]
[190,259,261]
[190,259,262]
[190,254,252]
[190,254,253]
[190,254,255]
[190,254,256]
[190,254,257]
[190,254,258]
[190,254,260]
[190,254,261]
[190,254,262]
[191,253,252]
[191,253,254]
[191,253,256]
[191,253,257]
[191,253,258]
[191,253,259]
[191,253,260]
[191,253,261]
[191,253,262]
[191,255,252]
[191,255,254]
[191,255,256]
[191,255,257]
[191,255,258]
[191,255,259]
[191,255,260]
[191,255,261]
[191,255,262]
[192,252,253]
[192,252,254]
[192,252,255]
[192,252,256]
[192,252,257]
[192,252,258]
[192,252,260]
[192,252,261]
[192,259,253]
[192,259,254]
[192,259,255]
[192,259,256]
[192,259,257]
[192,259,258]
[192,259,260]
[192,259,261]
[192,262,253]
[192,262,254]
[192,262,255]
[192,262,256]
[192,262,257]
[192,262,258]
[192,262,260]
[192,262,261]
[193,252,253]
[193,252,254]
[193,252,255]
[193,252,256]
[193,252,257]
[193,252,258]
[193,252,260]
[193,252,261]
[193,259,253]
[193,259,254]
[193,259,255]
[193,259,256]
[193,259,257]
[193,259,258]
[193,259,260]
[193,259,261]
[193,262,253]
[193,262,254]
[193,262,255]
[193,262,256]
[193,262,257]
[193,262,258]
[193,262,260]
[193,262,261]
[194,252,253]
[194,252,254]
[194,252,255]
[194,252,256]
[194,252,257]
[194,252,258]
[194,252,260]
[194,252,261]
[194,259,253]
[194,259,254]
[194,259,255]
[194,259,256]
[194,259,257]
[194,259,258]
[194,259,260]
[194,259,261]
[194,262,253]
[194,262,254]
[194,262,255]
[194,262,256]
[194,262,257]
[194,262,258]
[194,262,260]
[194,262,261]
[195,252,253]
[195,252,254]
[195,252,255]
[195,252,256]
[195,252,257]
[195,252,258]
[195,252,260]
[195,252,261]
[195,259,253]
[195,259,254]
[195,259,255]
[195,259,256]
[195,259,257]
[195,259,258]
[195,259,260]
[195,259,261]
[195,262,253]
[195,262,254]
[195,262,255]
[195,262,256]
[195,262,257]
[195,262,258]
[195,262,260]
[195,262,261]
[196,253,252]
[196,253,254]
[196,253,256]
[196,253,257]
[196,253,258]
[196,253,259]
[196,253,260]
[196,253,261]
[196,253,262]
[196,255,252]
[196,255,254]
[196,255,256]
[196,255,257]
[196,255,258]
[196,255,259]
[196,255,260]
[196,255,261]
[196,255,262]
[197,259,252]
[197,259,253]
[197,259,255]
[197,259,256]
[197,259,257]
[197,259,258]
[197,259,260]
[197,259,261]
[197,259,262]
[197,254,252]
[197,254,253]
[197,254,255]
[197,254,256]
[197,254,257]
[197,254,258]
[197,254,260]
[197,254,261]
[197,254,262]
[198,254,252]
[198,254,253]
[198,254,255]
[198,254,256]
[198,254,257]
[198,254,258]
[198,254,259]
[198,254,260]
[198,254,261]
[198,254,262]
[199,256,252]
[199,256,253]
[199,256,255]
[199,256,257]
[199,256,258]
[199,256,259]
[199,256,260]
[199,256,261]
[199,256,262]
[199,254,252]
[199,254,253]
[199,254,255]
[199,254,257]
[199,254,258]
[199,254,259]
[199,254,260]
[199,254,261]
[199,254,262]
[200,253,252]
[200,253,254]
[200,253,256]
[200,253,257]
[200,253,258]
[200,253,259]
[200,253,260]
[200,253,261]
[200,253,262]
[200,255,252]
[200,255,254]
[200,255,256]
[200,255,257]
[200,255,258]
[200,255,259]
[200,255,260]
[200,255,261]
[200,255,262]
[201,253,252]
[201,253,254]
[201,253,256]
[201,253,257]
[201,253,258]
[201,253,259]
[201,253,260]
[201,253,261]
[201,253,262]
[201,255,252]
[201,255,254]
[201,255,256]
[201,255,257]
[201,255,258]
[201,255,259]
[201,255,260]
[201,255,261]
[201,255,262]
[202,261,252]
[202,261,253]
[202,261,254]
[202,261,255]
[202,261,256]
[202,261,258]
[202,261,259]
[202,261,260]
[202,261,262]
[202,257,252]
[202,257,253]
[202,257,254]
[202,257,255]
[202,257,256]
[202,257,258]
[202,257,259]
[202,257,260]
[202,257,262]
[203,261,252]
[203,261,253]
[203,261,254]
[203,261,255]
[203,261,256]
[203,261,257]
[203,261,258]
[203,261,260]
[203,261,262]
[203,259,252]
[203,259,253]
[203,259,254]
[203,259,255]
[203,259,256]
[203,259,257]
[203,259,258]
[203,259,260]
[203,259,262]
[204,261,252]
[204,261,253]
[204,261,254]
[204,261,255]
[204,261,256]
[204,261,258]
[204,261,260]
[204,261,262]
[204,257,252]
[204,257,253]
[204,257,254]
[204,257,255]
[204,257,256]
[204,257,258]
[204,257,260]
[204,257,262]
[204,259,252]
[204,259,253]
[204,259,254]
[204,259,255]
[204,259,256]
[204,259,258]
[204,259,260]
[204,259,262]
[205,261,252]
[205,261,253]
[205,261,254]
[205,261,255]
[205,261,256]
[205,261,258]
[205,261,260]
[205,261,262]
[205,257,252]
[205,257,253]
[205,257,254]
[205,257,255]
[205,257,256]
[205,257,258]
[205,257,260]
[205,257,262]
[205,259,252]
[205,259,253]
[205,259,254]
[205,259,255]
[205,259,256]
[205,259,258]
[205,259,260]
[205,259,262]
[206,259,252]
[206,259,253]
[206,259,255]
[206,259,256]
[206,259,257]
[206,259,258]
[206,259,260]
[206,259,261]
[206,259,262]
[206,254,252]
[206,254,253]
[206,254,255]
[206,254,256]
[206,254,257]
[206,254,258]
[206,254,260]
[206,254,261]
[206,254,262]
[207,259,252]
[207,259,253]
[207,259,255]
[207,259,256]
[207,259,257]
[207,259,258]
[207,259,260]
[207,259,261]
[207,259,262]
[207,254,252]
[207,254,253]
[207,254,255]
[207,254,256]
[207,254,257]
[207,254,258]
[207,254,260]
[207,254,261]
[207,254,262]
[208,259,252]
[208,259,253]
[208,259,255]
[208,259,256]
[208,259,257]
[208,259,258]
[208,259,260]
[208,259,261]
[208,259,262]
[208,254,252]
[208,254,253]
[208,254,255]
[208,254,256]
[208,254,257]
[208,254,258]
[208,254,260]
[208,254,261]
[208,254,262]
[209,261,252]
[209,261,253]
[209,261,254]
[209,261,255]
[209,261,256]
[209,261,257]
[209,261,258]
[209,261,260]
[209,261,262]
[209,259,252]
[209,259,253]
[209,259,254]
[209,259,255]
[209,259,256]
[209,259,257]
[209,259,258]
[209,259,260]
[209,259,262]
[210,261,252]
[210,261,253]
[210,261,254]
[210,261,255]
[210,261,256]
[210,261,258]
[210,261,260]
[210,261,262]
[210,257,252]
[210,257,253]
[210,257,254]
[210,257,255]
[210,257,256]
[210,257,258]
[210,257,260]
[210,257,262]
[210,259,252]
[210,259,253]
[210,259,254]
[210,259,255]
[210,259,256]
[210,259,258]
[210,259,260]
[210,259,262]
[211,261,252]
[211,261,253]
[211,261,254]
[211,261,255]
[211,261,256]
[211,261,257]
[211,261,258]
[211,261,260]
[211,261,262]
[211,259,252]
[211,259,253]
[211,259,254]
[211,259,255]
[211,259,256]
[211,259,257]
[211,259,258]
[211,259,260]
[211,259,262]
[212,255,252]
[212,255,254]
[212,255,256]
[212,255,257]
[212,255,258]
[212,255,259]
[212,255,260]
[212,255,261]
[212,255,262]
[212,253,252]
